Descriptor Name,Root Category,Descriptor Name Lower
Hypoalbuminemia,['C'],hypoalbuminemia
Hypoaldosteronism,['C'],hypoaldosteronism
Hypoalphalipoproteinemias,['C'],hypoalphalipoproteinemias
"Hypobetalipoproteinemia, Familial, Apolipoprotein B",['C'],"hypobetalipoproteinemia, familial, apolipoprotein b"
Hypobetalipoproteinemias,['C'],hypobetalipoproteinemias
Hypocalcemia,['C'],hypocalcemia
Hypocapnia,['C'],hypocapnia
Hypochlorous Acid,['D'],hypochlorous acid
Hypochondriasis,['F'],hypochondriasis
Hypocotyl,['A'],hypocotyl
Hypocrea,['B'],hypocrea
Hypocreales,['B'],hypocreales
Hypodermoclysis,['E'],hypodermoclysis
Hypodermyiasis,['C'],hypodermyiasis
Hypogastric Plexus,['A'],hypogastric plexus
Hypoglossal Nerve,['A'],hypoglossal nerve
Hypoglossal Nerve Diseases,['C'],hypoglossal nerve diseases
Hypoglossal Nerve Injuries,['C'],hypoglossal nerve injuries
Hypoglycemia,['C'],hypoglycemia
Hypoglycemic Agents,['D'],hypoglycemic agents
Hypoglycins,['D'],hypoglycins
Hypogonadism,['C'],hypogonadism
Hypogravity,['G'],hypogravity
Hypohidrosis,['C'],hypohidrosis
Hypokalemia,['C'],hypokalemia
Hypokalemic Periodic Paralysis,['C'],hypokalemic periodic paralysis
Hypokinesia,['C'],hypokinesia
Hypolipidemic Agents,['D'],hypolipidemic agents
Hypolipoproteinemias,['C'],hypolipoproteinemias
Hyponatremia,['C'],hyponatremia
Hypoparathyroidism,['C'],hypoparathyroidism
Hypopharyngeal Neoplasms,['C'],hypopharyngeal neoplasms
Hypopharynx,['A'],hypopharynx
Hypophosphatasia,['C'],hypophosphatasia
Hypophosphatemia,['C'],hypophosphatemia
"Hypophosphatemia, Familial",['C'],"hypophosphatemia, familial"
Hypophysectomy,['E'],hypophysectomy
"Hypophysectomy, Chemical",['E'],"hypophysectomy, chemical"
Hypophysitis,['C'],hypophysitis
Hypopigmentation,['C'],hypopigmentation
Hypopituitarism,['C'],hypopituitarism
Hypoplastic Left Heart Syndrome,['C'],hypoplastic left heart syndrome
Hypoproteinemia,['C'],hypoproteinemia
Hypoprothrombinemias,['C'],hypoprothrombinemias
Hypospadias,['C'],hypospadias
Hypotension,['C'],hypotension
"Hypotension, Controlled",['E'],"hypotension, controlled"
"Hypotension, Orthostatic",['C'],"hypotension, orthostatic"
"Hypothalamic Area, Lateral",['A'],"hypothalamic area, lateral"
Hypothalamic Diseases,['C'],hypothalamic diseases
Hypothalamic Hormones,['D'],hypothalamic hormones
Hypothalamic Neoplasms,['C'],hypothalamic neoplasms
Hypothalamo-Hypophyseal System,['A'],hypothalamo-hypophyseal system
Hypothalamus,['A'],hypothalamus
"Hypothalamus, Anterior",['A'],"hypothalamus, anterior"
"Hypothalamus, Middle",['A'],"hypothalamus, middle"
"Hypothalamus, Posterior",['A'],"hypothalamus, posterior"
Hypothermia,['C'],hypothermia
"Hypothermia, Induced",['E'],"hypothermia, induced"
Hypothyroidism,['C'],hypothyroidism
Hypotonic Solutions,['D'],hypotonic solutions
Hypotrichida,['B'],hypotrichida
Hypotrichosis,['C'],hypotrichosis
Hypoventilation,['C'],hypoventilation
Hypovolemia,['C'],hypovolemia
Hypoxanthine,['D'],hypoxanthine
Hypoxanthine Phosphoribosyltransferase,['D'],hypoxanthine phosphoribosyltransferase
Hypoxanthines,['D'],hypoxanthines
Hypoxia,['C'],hypoxia
"Hypoxia, Brain",['C'],"hypoxia, brain"
Hypoxia-Inducible Factor 1,['D'],hypoxia-inducible factor 1
"Hypoxia-Inducible Factor 1, alpha Subunit",['D'],"hypoxia-inducible factor 1, alpha subunit"
Hypoxia-Inducible Factor-Proline Dioxygenases,['D'],hypoxia-inducible factor-proline dioxygenases
"Hypoxia-Ischemia, Brain",['C'],"hypoxia-ischemia, brain"
Hypoxidaceae,['B'],hypoxidaceae
Hypoxis,['B'],hypoxis
Hypromellose Derivatives,['D' 'J'],hypromellose derivatives
Hyptis,['B'],hyptis
Hyraxes,['B'],hyraxes
Hyssopus Plant,['B'],hyssopus plant
Hysterectomy,['E'],hysterectomy
"Hysterectomy, Vaginal",['E'],"hysterectomy, vaginal"
Hysteria,['F'],hysteria
Hysterosalpingography,['E'],hysterosalpingography
Hysteroscopes,['E'],hysteroscopes
Hysteroscopy,['E'],hysteroscopy
Hysterotomy,['E'],hysterotomy
I Blood-Group System,['D'],i blood-group system
I-kappa B Kinase,['D'],i-kappa b kinase
I-kappa B Proteins,['D'],i-kappa b proteins
IMP Dehydrogenase,['D'],imp dehydrogenase
INDEL Mutation,['G'],indel mutation
ISCOMs,['D'],iscoms
Iatrogenic Disease,['C'],iatrogenic disease
Ibandronic Acid,['D'],ibandronic acid
Ibogaine,['D'],ibogaine
Ibotenic Acid,['D'],ibotenic acid
Ibuprofen,['D'],ibuprofen
Ice,['D' 'G' 'N'],ice
Ice Cover,['G' 'N'],ice cover
Ice Cream,['G' 'J'],ice cream
Iceland,['Z'],iceland
"Ichthyosiform Erythroderma, Congenital",['C'],"ichthyosiform erythroderma, congenital"
Ichthyosis,['C'],ichthyosis
Ichthyosis Bullosa of Siemens,['C'],ichthyosis bullosa of siemens
Ichthyosis Vulgaris,['C'],ichthyosis vulgaris
"Ichthyosis, Lamellar",['C'],"ichthyosis, lamellar"
"Ichthyosis, X-Linked",['C'],"ichthyosis, x-linked"
Icodextrin,['D'],icodextrin
Ictaluridae,['B'],ictaluridae
Ictalurivirus,['B'],ictalurivirus
Id,['F'],id
Idaho,['Z'],idaho
Idarubicin,['D'],idarubicin
Idazoxan,['D'],idazoxan
Ideal Body Weight,['E' 'G'],ideal body weight
"Identification, Psychological",['F'],"identification, psychological"
Identity Crisis,['F'],identity crisis
Identity Recognition,['F'],identity recognition
Identity Theft,['I'],identity theft
Idiopathic Hypersomnia,['C' 'F'],idiopathic hypersomnia
Idiopathic Interstitial Pneumonias,['C'],idiopathic interstitial pneumonias
Idiopathic Pulmonary Fibrosis,['C'],idiopathic pulmonary fibrosis
Idoxuridine,['D'],idoxuridine
Iduronate Sulfatase,['D'],iduronate sulfatase
Iduronic Acid,['D'],iduronic acid
Iduronidase,['D'],iduronidase
Ifosfamide,['D'],ifosfamide
IgA Deficiency,['C'],iga deficiency
IgA Vasculitis,['C'],iga vasculitis
IgG Deficiency,['C'],igg deficiency
Iguanas,['B'],iguanas
Ikaros Transcription Factor,['D'],ikaros transcription factor
Ilarvirus,['B'],ilarvirus
Ileal Diseases,['C'],ileal diseases
Ileal Neoplasms,['C'],ileal neoplasms
Ileitis,['C'],ileitis
Ileocecal Valve,['A'],ileocecal valve
Ileostomy,['E'],ileostomy
Ileum,['A'],ileum
Ileus,['C'],ileus
Ilex,['B'],ilex
Ilex guayusa,['B'],ilex guayusa
Ilex paraguariensis,['B'],ilex paraguariensis
Ilex vomitoria,['B'],ilex vomitoria
Iliac Aneurysm,['C'],iliac aneurysm
Iliac Artery,['A'],iliac artery
Iliac Vein,['A'],iliac vein
Iliotibial Band Syndrome,['C'],iliotibial band syndrome
Ilium,['A'],ilium
Ilizarov Technique,['E'],ilizarov technique
Illegitimacy,['I'],illegitimacy
Illicit Drugs,['D'],illicit drugs
Illicium,['B'],illicium
Illinois,['Z'],illinois
Illness Behavior,['F'],illness behavior
Illusions,['C' 'F'],illusions
Iloprost,['D'],iloprost
Iltovirus,['B'],iltovirus
Image Cytometry,['E'],image cytometry
Image Enhancement,['E' 'L'],image enhancement
"Image Interpretation, Computer-Assisted",['E' 'L'],"image interpretation, computer-assisted"
"Image Processing, Computer-Assisted",['L'],"image processing, computer-assisted"
Image-Guided Biopsy,['E'],image-guided biopsy
"Imagery, Psychotherapy",['E' 'F'],"imagery, psychotherapy"
Imaginal Discs,['A'],imaginal discs
Imagination,['F'],imagination
Imaging Genomics,['H'],imaging genomics
"Imaging, Three-Dimensional",['E' 'L'],"imaging, three-dimensional"
Imatinib Mesylate,['D'],imatinib mesylate
Imidazoles,['D'],imidazoles
Imidazolidines,['D'],imidazolidines
Imidazoline Receptors,['D'],imidazoline receptors
Imidazolines,['D'],imidazolines
Imides,['D'],imides
Imidocarb,['D'],imidocarb
Imidoesters,['D'],imidoesters
Imines,['D'],imines
Imino Acids,['D'],imino acids
Imino Furanoses,['D'],imino furanoses
Imino Pyranoses,['D'],imino pyranoses
Imino Sugars,['D'],imino sugars
Imipenem,['D'],imipenem
Imipramine,['D'],imipramine
Imiquimod,['D'],imiquimod
Imitative Behavior,['F'],imitative behavior
Immediate Dental Implant Loading,['E'],immediate dental implant loading
Immediate-Early Proteins,['D'],immediate-early proteins
Immersion,['E'],immersion
Immersion Foot,['C'],immersion foot
"Immobility Response, Tonic",['F' 'G'],"immobility response, tonic"
Immobilization,['E'],immobilization
Immobilized Nucleic Acids,['D'],immobilized nucleic acids
Immobilized Proteins,['D'],immobilized proteins
Immune Adherence Reaction,['E'],immune adherence reaction
Immune Checkpoint Inhibitors,['D'],immune checkpoint inhibitors
Immune Checkpoint Proteins,['D'],immune checkpoint proteins
Immune Complex Diseases,['C'],immune complex diseases
Immune Evasion,['G'],immune evasion
Immune Privilege,['G'],immune privilege
Immune Reconstitution,['G'],immune reconstitution
Immune Reconstitution Inflammatory Syndrome,['C'],immune reconstitution inflammatory syndrome
Immune Sera,['A' 'D'],immune sera
Immune System,['A'],immune system
Immune System Diseases,['C'],immune system diseases
Immune System Phenomena,['G'],immune system phenomena
Immune Tolerance,['G'],immune tolerance
Immunity,['G'],immunity
"Immunity, Active",['G'],"immunity, active"
"Immunity, Cellular",['G'],"immunity, cellular"
"Immunity, Herd",['G'],"immunity, herd"
"Immunity, Heterologous",['G'],"immunity, heterologous"
"Immunity, Humoral",['G'],"immunity, humoral"
"Immunity, Innate",['G'],"immunity, innate"
"Immunity, Maternally-Acquired",['G'],"immunity, maternally-acquired"
"Immunity, Mucosal",['G'],"immunity, mucosal"
Immunization,['E' 'N'],immunization
Immunization Programs,['N'],immunization programs
Immunization Schedule,['E'],immunization schedule
"Immunization, Passive",['E'],"immunization, passive"
"Immunization, Secondary",['E'],"immunization, secondary"
Immunoassay,['E'],immunoassay
Immunoblastic Lymphadenopathy,['C'],immunoblastic lymphadenopathy
Immunoblotting,['E'],immunoblotting
Immunochemistry,['H'],immunochemistry
Immunocompetence,['G'],immunocompetence
Immunocompromised Host,['G'],immunocompromised host
Immunoconglutinins,['D'],immunoconglutinins
Immunoconjugates,['D'],immunoconjugates
"Immunodeficiency Virus, Bovine",['B'],"immunodeficiency virus, bovine"
"Immunodeficiency Virus, Feline",['B'],"immunodeficiency virus, feline"
Immunodiffusion,['E'],immunodiffusion
Immunodominant Epitopes,['D'],immunodominant epitopes
Immunoelectrophoresis,['E'],immunoelectrophoresis
"Immunoelectrophoresis, Two-Dimensional",['E'],"immunoelectrophoresis, two-dimensional"
Immunoenzyme Techniques,['E'],immunoenzyme techniques
Immunogenetic Phenomena,['G'],immunogenetic phenomena
Immunogenetics,['H'],immunogenetics
Immunogenic Cell Death,['G'],immunogenic cell death
"Immunogenicity, Vaccine",['E' 'G'],"immunogenicity, vaccine"
Immunoglobulin A,['D'],immunoglobulin a
"Immunoglobulin A, Secretory",['D'],"immunoglobulin a, secretory"
Immunoglobulin Allotypes,['D' 'G'],immunoglobulin allotypes
Immunoglobulin Class Switching,['G'],immunoglobulin class switching
Immunoglobulin Constant Regions,['D'],immunoglobulin constant regions
Immunoglobulin D,['D'],immunoglobulin d
Immunoglobulin Domains,['G'],immunoglobulin domains
Immunoglobulin E,['D'],immunoglobulin e
Immunoglobulin Fab Fragments,['D'],immunoglobulin fab fragments
Immunoglobulin Fc Fragments,['D'],immunoglobulin fc fragments
Immunoglobulin Fragments,['D'],immunoglobulin fragments
Immunoglobulin G,['D'],immunoglobulin g
Immunoglobulin G4-Related Disease,['C'],immunoglobulin g4-related disease
Immunoglobulin Gm Allotypes,['D' 'G'],immunoglobulin gm allotypes
Immunoglobulin Heavy Chains,['D'],immunoglobulin heavy chains
Immunoglobulin Idiotypes,['D' 'G'],immunoglobulin idiotypes
Immunoglobulin Isotypes,['D'],immunoglobulin isotypes
Immunoglobulin J Recombination Signal Sequence-Binding Protein,['D'],immunoglobulin j recombination signal sequence-binding protein
Immunoglobulin J-Chains,['D'],immunoglobulin j-chains
Immunoglobulin Joining Region,['D'],immunoglobulin joining region
Immunoglobulin Km Allotypes,['D' 'G'],immunoglobulin km allotypes
Immunoglobulin Light Chains,['D'],immunoglobulin light chains
"Immunoglobulin Light Chains, Surrogate",['D'],"immunoglobulin light chains, surrogate"
Immunoglobulin Light-chain Amyloidosis,['C'],immunoglobulin light-chain amyloidosis
Immunoglobulin M,['D'],immunoglobulin m
Immunoglobulin Subunits,['D'],immunoglobulin subunits
Immunoglobulin Switch Region,['G'],immunoglobulin switch region
Immunoglobulin Variable Region,['D' 'G'],immunoglobulin variable region
Immunoglobulin alpha-Chains,['D'],immunoglobulin alpha-chains
Immunoglobulin delta-Chains,['D'],immunoglobulin delta-chains
Immunoglobulin epsilon-Chains,['D'],immunoglobulin epsilon-chains
Immunoglobulin gamma-Chains,['D'],immunoglobulin gamma-chains
Immunoglobulin kappa-Chains,['D'],immunoglobulin kappa-chains
Immunoglobulin lambda-Chains,['D'],immunoglobulin lambda-chains
Immunoglobulin mu-Chains,['D'],immunoglobulin mu-chains
Immunoglobulins,['D'],immunoglobulins
"Immunoglobulins, Intravenous",['D'],"immunoglobulins, intravenous"
"Immunoglobulins, Thyroid-Stimulating",['D'],"immunoglobulins, thyroid-stimulating"
Immunohistochemistry,['E' 'H'],immunohistochemistry
Immunologic Capping,['G'],immunologic capping
Immunologic Deficiency Syndromes,['C'],immunologic deficiency syndromes
Immunologic Factors,['D'],immunologic factors
Immunologic Memory,['G'],immunologic memory
Immunologic Surveillance,['G'],immunologic surveillance
Immunologic Techniques,['E'],immunologic techniques
Immunologic Tests,['E'],immunologic tests
Immunological Memory Cells,['A'],immunological memory cells
Immunological Synapses,['A'],immunological synapses
Immunomagnetic Separation,['E'],immunomagnetic separation
Immunomodulating Agents,['D'],immunomodulating agents
Immunomodulation,['E' 'G'],immunomodulation
Immunophenotyping,['E'],immunophenotyping
Immunophilins,['D'],immunophilins
Immunoprecipitation,['E'],immunoprecipitation
Immunoproliferative Disorders,['C'],immunoproliferative disorders
Immunoproliferative Small Intestinal Disease,['C'],immunoproliferative small intestinal disease
Immunoproteins,['D'],immunoproteins
Immunoradiometric Assay,['E'],immunoradiometric assay
Immunoreceptor Tyrosine-Based Activation Motif,['G'],immunoreceptor tyrosine-based activation motif
Immunoreceptor Tyrosine-Based Inhibition Motif,['G'],immunoreceptor tyrosine-based inhibition motif
Immunosenescence,['G'],immunosenescence
Immunosorbent Techniques,['E'],immunosorbent techniques
Immunosorbents,['D'],immunosorbents
Immunosuppression Therapy,['E'],immunosuppression therapy
Immunosuppressive Agents,['D'],immunosuppressive agents
Immunotherapy,['E'],immunotherapy
"Immunotherapy, Active",['E'],"immunotherapy, active"
"Immunotherapy, Adoptive",['E'],"immunotherapy, adoptive"
Immunotoxins,['D'],immunotoxins
Immunoturbidimetry,['E'],immunoturbidimetry
Impatiens,['B'],impatiens
Impetigo,['C'],impetigo
Implant Capsular Contracture,['C'],implant capsular contracture
Implantable Neurostimulators,['E'],implantable neurostimulators
"Implants, Experimental",['E'],"implants, experimental"
Implementation Science,['L'],implementation science
Implosive Therapy,['F'],implosive therapy
"Impotence, Vasculogenic",['C'],"impotence, vasculogenic"
"Imprinting, Psychological",['F'],"imprinting, psychological"
Impromidine,['D'],impromidine
Impulsive Behavior,['F'],impulsive behavior
In Situ Hybridization,['E'],in situ hybridization
"In Situ Hybridization, Fluorescence",['E'],"in situ hybridization, fluorescence"
In Situ Nick-End Labeling,['E'],in situ nick-end labeling
In Vitro Oocyte Maturation Techniques,['E'],in vitro oocyte maturation techniques
In Vitro Techniques,['E'],in vitro techniques
In Vivo Dosimetry,['E'],in vivo dosimetry
"Inactivation, Metabolic",['G'],"inactivation, metabolic"
Inappropriate ADH Syndrome,['C'],inappropriate adh syndrome
Inappropriate Prescribing,['E' 'N'],inappropriate prescribing
Inbreeding,['E' 'G'],inbreeding
Inbreeding Depression,['G'],inbreeding depression
Incandescence,['G'],incandescence
Incest,['I'],incest
Incidence,['E' 'N'],incidence
Incidental Findings,['E'],incidental findings
Incineration,['N'],incineration
Incisional Hernia,['C'],incisional hernia
Incisor,['A'],incisor
Incivility,['F' 'I'],incivility
Inclusion Bodies,['A'],inclusion bodies
"Inclusion Bodies, Viral",['A' 'G'],"inclusion bodies, viral"
Income,['N'],income
Income Tax,['N'],income tax
Incontinence Pads,['E'],incontinence pads
Incontinentia Pigmenti,['C'],incontinentia pigmenti
Incretins,['D'],incretins
Incubators,['E'],incubators
"Incubators, Infant",['E'],"incubators, infant"
Incunabula,['V'],incunabula
Incunabula as Topic,['L'],incunabula as topic
Incus,['A'],incus
Indans,['D'],indans
Indapamide,['D'],indapamide
Indazoles,['D'],indazoles
Indenes,['D'],indenes
Independent Living,['I' 'N'],independent living
Independent Medical Evaluation,['N'],independent medical evaluation
Independent Practice Associations,['N'],independent practice associations
Independent State of Samoa,['Z'],independent state of samoa
Index,['V'],index
Index of Orthodontic Treatment Need,['E' 'N'],index of orthodontic treatment need
India,['Z'],india
Indian Ocean,['Z'],indian ocean
Indian Ocean Islands,['Z'],indian ocean islands
Indiana,['Z'],indiana
"Indians, Central American",['M'],"indians, central american"
"Indians, North American",['M'],"indians, north american"
"Indians, South American",['M'],"indians, south american"
Indican,['D'],indican
Indicator Dilution Techniques,['E'],indicator dilution techniques
Indicators and Reagents,['D'],indicators and reagents
Indigenous Canadians,['M'],indigenous canadians
Indigenous Peoples,['M'],indigenous peoples
Indigo Carmine,['D'],indigo carmine
Indigofera,['B'],indigofera
Indinavir,['D'],indinavir
Indium,['D'],indium
Indium Radioisotopes,['D'],indium radioisotopes
Individuality,['F'],individuality
Individuation,['F'],individuation
Indochina,['Z'],indochina
Indocyanine Green,['D'],indocyanine green
Indole Alkaloids,['D'],indole alkaloids
Indole-3-Glycerol-Phosphate Synthase,['D'],indole-3-glycerol-phosphate synthase
Indoleacetic Acids,['D'],indoleacetic acids
"Indoleamine-Pyrrole 2,3,-Dioxygenase",['D'],"indoleamine-pyrrole 2,3,-dioxygenase"
Indolequinones,['D'],indolequinones
Indoles,['D'],indoles
Indolizidines,['D'],indolizidines
Indolizines,['D'],indolizines
Indomethacin,['D'],indomethacin
Indonesia,['Z'],indonesia
Indophenol,['D'],indophenol
Indoprofen,['D'],indoprofen
Indoramin,['D'],indoramin
Indriidae,['B'],indriidae
Induced Demand,['N'],induced demand
Induced Pluripotent Stem Cells,['A'],induced pluripotent stem cells
Inducible T-Cell Co-Stimulator Ligand,['D'],inducible t-cell co-stimulator ligand
Inducible T-Cell Co-Stimulator Protein,['D'],inducible t-cell co-stimulator protein
Induction Chemotherapy,['E'],induction chemotherapy
Industrial Development,['I' 'J'],industrial development
Industrial Microbiology,['H' 'J'],industrial microbiology
Industrial Oils,['J'],industrial oils
